theta1,theta2,w1,w2,Tm1,Tm2,N,time
-4.803995795946031,-4.863472718519965,313.9358832372531,313.93606460627257,2.00194295728825,1.32661106817341,0.24014135309341983,29.48948948948949
-4.81741408879202,-4.876880097803228,313.93588825782825,313.93606963964004,2.002156283479454,1.3267175654019987,0.2408121586000919,29.54954954954955
-4.830831960995042,-4.8902870568217285,313.9358933025613,313.93607469680074,2.0023696012243057,1.3268240576333414,0.24148294307839765,29.60960960960961
-4.844249413730153,-4.903693596747226,313.935898371061,313.93607977736747,2.002582910569365,1.3269305449033642,0.24215370658705698,29.66966966966967
-4.85766644817241,-4.91709971875148,313.9359034629364,313.9360848809528,2.002796211561191,1.3270370272479926,0.24282444918478968,29.72972972972973
-4.871083065496869,-4.930505424006249,313.93590857779634,313.9360900071695,2.003009504246343,1.327143504703153,0.24349517093031564,29.78978978978979
-4.884499266878587,-4.943910713683292,313.93591371524974,313.9360951556302,2.0032227886713807,1.3272499773047715,0.24416587188235467,29.84984984984985
-4.897915053492619,-4.957315588954368,313.9359188749056,313.9361003259475,2.003436064882864,1.3273564450887738,0.2448365520996266,29.90990990990991
-4.911330426514022,-4.970720050991237,313.93592405637276,313.9361055177342,2.003649332927353,1.3274629080910862,0.24550721164085132,29.96996996996997
-4.924745387117853,-4.984124100965657,313.9359292592602,313.9361107306028,2.0038625928514064,1.3275693663476347,0.24617785056474864,30.03003003003003
-4.938159936479167,-4.997527740049388,313.93593448317677,313.93611596416616,2.004075844701584,1.3276758198943452,0.2468484689300384,30.09009009009009
-4.951574075773021,-5.010930969414188,313.9359397277314,313.9361212180368,2.0042890885244455,1.327782268767144,0.24751906679544045,30.15015015015015
-4.964987806174472,-5.024333790231816,313.93594499253305,313.93612649182745,2.0045023243665505,1.3278887130019565,0.24818964421967465,30.21021021021021
-4.978401128858574,-5.037736203674033,313.9359502771906,313.9361317851508,2.004715552274458,1.3279951526347094,0.24886020126146086,30.27027027027027
-4.991814045000386,-5.051138210912597,313.935955581313,313.9361370976195,2.0049287722947287,1.3281015877013285,0.24953073797951886,30.33033033033033
-5.005226555774964,-5.064539813119266,313.93596090450916,313.9361424288462,2.0051419844739216,1.3282080182377398,0.2502012544325685,30.39039039039039
-5.018638662357363,-5.0779410114658,313.935966246388,313.93614777844357,2.005355188858596,1.3283144442798693,0.2508717506793297,30.45045045045045
-5.03205036592264,-5.091341807123959,313.9359716065584,313.9361531460243,2.0055683854953115,1.3284208658636432,0.2515422267785223,30.51051051051051
-5.045461667645851,-5.1047422012655,313.9359769846293,313.9361585312011,2.005781574430628,1.3285272830249872,0.25221268278886605,30.57057057057057
-5.058872568702052,-5.118142195062184,313.9359823802096,313.93616393358656,2.0059947557111055,1.3286336957998275,0.2528831187690808,30.63063063063063
-5.072283070266301,-5.131541789685769,313.93598779290835,313.9361693527934,2.006207929383303,1.3287401042240903,0.2535535347778865,30.69069069069069
-5.085693173513652,-5.144940986308014,313.9359932223343,313.93617478843424,2.00642109549378,1.3288465083337015,0.2542239308740029,30.75075075075075
-5.0991028796191635,-5.1583397861006794,313.9359986680964,313.9361802401218,2.006634254089096,1.328952908164587,0.2548943071161499,30.81081081081081
-5.11251218975789,-5.171738190235523,313.9360041298036,313.9361857074688,2.006847405215811,1.329059303752673,0.2555646635630473,30.87087087087087
-5.125921105104889,-5.185136199884304,313.9360096070649,313.93619119008775,2.0070605489204847,1.3291656951338855,0.256235000273415,30.93093093093093
-5.139329626835217,-5.198533816218782,313.93601509948905,313.93619668759146,2.007273685249676,1.3292720823441504,0.25690531730597277,30.99099099099099
-5.152737756123929,-5.2119310404107155,313.9360206066851,313.93620219959257,2.0074868142499454,1.3293784654193939,0.25757561471944046,31.05105105105105
-5.166145494146082,-5.225327873631864,313.93602612826186,313.9362077257037,2.0076999359678513,1.3294848443955418,0.258245892572538,31.11111111111111
-5.179552842076733,-5.238724317053986,313.9360316638284,313.93621326553756,2.0079130504499543,1.3295912193085202,0.2589161509239851,31.17117117117117
-5.192959801090937,-5.252120371848842,313.9360372129935,313.9362188187068,2.0081261577428138,1.3296975901942554,0.25958638983250176,31.23123123123123
-5.206366372363751,-5.2655160391881894,313.9360427753661,313.93622438482413,2.008339257892989,1.3298039570886733,0.2602566093568077,31.29129129129129
-5.2197725570702325,-5.278911320243789,313.93604835055515,313.93622996350217,2.0085523509470398,1.3299103200276996,0.26092680955562286,31.35135135135135
-5.2331783563854355,-5.292306216187398,313.9360539381696,313.9362355543536,2.0087654369515255,1.3300166790472607,0.261596990487667,31.41141141141141
-5.246583771484418,-5.305700728190777,313.9360595378183,313.9362411569911,2.008978515953006,1.3301230341832826,0.26226715221165997,31.47147147147147
-5.259988803542236,-5.319094857425684,313.9360651491102,313.93624677102736,2.0091915879980404,1.3302293854716911,0.26293729478632166,31.53153153153153
-5.273393453733945,-5.332488605063878,313.9360707716543,313.936252396075,2.0094046531331893,1.3303357329484125,0.2636074182703719,31.59159159159159
-5.286797723234603,-5.34588197227712,313.93607640505934,313.9362580317468,2.009617711405011,1.3304420766493728,0.26427752272253047,31.65165165165165
